-121244	88316.3	0
-15457.1	-10637.8	0
-15424.8	-10658.5	0
-15375.4	-10705.6	0
-15392.8	-10712.6	0
-15370.9	-10758.1	0
-15349.3	-10784.2	0
-15301.8	-10805.3	0
-15280	-10848.1	0
-15293.1	-10866	0
-15261.3	-10901.6	0
-15232	-10931.9	0
-15192.5	-10953.2	0
-15186	-10994.1	0
-15186	-11013.4	0
-15149.2	-11046.4	0
-15121	-11082.6	0
-15078.1	-11097.2	0
-15098.1	-11140.5	0
-15067.2	-11165	0
-15042.7	-11190.9	0
-14994.9	-11228.5	0
-14990.7	-11249.8	0
-14981.9	-11285.8	0
-14960.9	-11308.6	0
-14916.3	-11344.5	0
-14890.6	-11370.7	0
-14881.2	-11399	0
-14882.5	-11428.7	0
-14832.2	-11464.2	0
-14807.4	-11479.8	0
-14778.2	-11527.5	0
-14781.9	-11542.4	0
-14760.1	-11578.6	0
-14719.2	-11608.7	0
-14690.5	-11633.5	0
-14674.9	-11666.3	0
-14676.2	-11698.7	0
-14637.4	-11719.5	0
-14607.7	-11760.8	0
-14577.1	-11778.4	0
-14578.4	-11818.5	0
-14555.6	-11845.2	0
-14527.1	-11866.8	0
-14483.7	-11910.7	0
-14475.7	-11920.7	0
-14468.1	-11970.4	0
-14431.4	-11984.9	0
-14413.1	-12018.6	0
-14363.6	-12051.8	0
-14374.1	-12070.7	0
-14344.7	-12111.8	0
-14321.6	-12131.3	0
-14283.7	-12162	0
-14260.2	-12197.4	0
-14262.8	-12218.3	0
-14223.2	-12251.6	0
-14205.8	-12282.1	0
-14160.8	-12305.3	0
-14164.1	-12341.5	0
-14127.8	-12362	0
-14121	-12400.3	0
-14069.9	-12422.7	0
-14057.3	-12453.4	0
-14044.8	-12484.3	0
-14011.2	-12511.3	0
-13994.9	-12540.1	0
-13949.6	-12575.8	0
-13946	-12592.3	0
-13918.2	-12639	0
-13891.8	-12649.3	0
-13872.7	-12694.8	0
-13829.4	-12712.1	0
-13837.8	-12743.5	0
-13781.9	-12777.1	0
-13782	-12797.4	0
-13740	-12832.7	0
-13720.9	-12859	0
-13706.6	-12885.8	0
-13666.2	-12918	0
-13662.5	-12939.9	0
-13620.5	-12974.1	0
-13607.3	-13001.2	0
-13579.4	-13025.4	0
-13552.1	-13061.1	0
-13539.2	-13081.2	0
-13504.5	-13118.8	0
-13486.3	-13135.8	0
-13455.5	-13175.1	0
-13433.9	-13193.9	0
-13425.1	-13232	0
-13383.7	-13255.5	0
-13365.8	-13278.6	0
-13333.3	-13319.8	0
-13321.8	-13332.8	0
-13304.8	-13374	0
-13259.1	-13393.3	0
-13240.3	-13428.8	0
-13217.8	-13448.9	0
-13203.2	-13488	0
-13179	-13500.8	0
-13131.5	-13548	0
-13113.7	-13556.5	0
-13104.6	-13601.8	0
-13077.7	-13614.4	0
-13056.8	-13657.7	0
-12995.5	-13677.2	0
-12998.8	-13704.7	0
-12987.4	-13737.6	0
-12953.9	-13760.7	0
-12918.1	-13793.6	0
-12874	-13816.8	0
-12886.3	-13847.5	0
-12864.3	-13876.3	0
-12821.4	-13897.1	0
-12786.8	-13938.7	0
-12764.2	-13947.4	0
-12763.5	-13994.7	0
-12743.1	-14005.9	0
-12686	-14044.7	0
-12666.5	-14068.9	0
-12644	-14093.1	0
-12653.3	-14128.6	0
-12605.6	-14145.4	0
-12560.6	-14186.2	0
-12535.4	-14202.3	0
-12544	-14237.7	0
-12520.5	-14263	0
-12475.4	-14286.4	0
-12428.6	-14319.6	0
-12424.8	-14342.5	0
-12425.4	-14372.2	0
-12384.4	-14402.4	0
-12340.4	-14423.4	0
-12303.2	-14454.2	0
-12311.9	-14484.1	0
-12295.6	-14505	0
-12248.6	-14539.7	0
-12207	-14560.1	0
-12188.3	-14589.4	0
-12189	-14622	0
-12166.6	-14635.1	0
-12109	-14683	0
-12080.3	-14684	0
-12073.9	-14740	0
-12064.5	-14737.4	0
-12028.3	-14789	0
-11974.2	-14801.4	0
-11960.2	-14835.1	0
-11956.1	-14856.5	0
-11923.8	-14888.6	0
