-121244	88316.3	0
-2896.9	-8121.93	0
-2786.19	-8122.6	0
-3105.53	-7935.06	0
-3019.43	-8101.24	0
-3032.28	-8238.84	0
-3025.3	-8053.64	0
-2857.49	-8378.09	0
-2891.56	-8284.53	0
-2943.41	-8274.08	0
-2888.47	-8463.38	0
-2750.38	-8300.74	0
-2871.66	-8374.41	0
-2929.2	-8279.31	0
-2873.16	-8200.19	0
-2792.34	-8283.52	0
-2863.16	-8198.66	0
-3020.27	-8381.04	0
-2954.63	-8376.21	0
-2930.99	-8540.92	0
-2957.89	-8583.62	0
-2857.23	-8495.23	0
-2953.4	-8594.92	0
-3039.07	-8507.11	0
-2911.41	-8412.25	0
-2981.55	-8417.82	0
-2866.56	-8397.5	0
-2824.64	-8565.17	0
-2953.43	-8658.03	0
-2680.86	-8532.43	0
-2819.6	-8616.49	0
-2713.44	-8779.47	0
-2818.04	-8822.39	0
-2820.14	-8871.42	0
-2786.11	-8863.66	0
-2883.76	-8923.77	0
-2810.29	-8811.44	0
-2844.04	-8995.76	0
-2829.56	-8918.95	0
-2680.08	-9044.96	0
-2653.12	-8866.93	0
-2616.97	-9051.68	0
-2593.47	-9088.68	0
-2527.53	-9026.09	0
-2706.95	-9177.92	0
-2487.29	-9193.77	0
-2592.58	-9223.82	0
-2599.29	-9227.79	0
-2610.97	-9101.84	0
-2647.08	-9250.76	0
-2624.18	-9204.38	0
-2617.42	-9156.68	0
-2461.77	-9302.13	0
-2346.17	-9208.44	0
-2478.22	-9349.83	0
-2371.7	-9402.55	0
-2451.16	-9346.63	0
-2318.13	-9493.98	0
-2339.81	-9442.94	0
-2366.49	-9322.21	0
-2388.1	-9485.6	0
-2361.17	-9321.56	0
-2352.91	-9514.92	0
-2336.52	-9530.82	0
-2337.22	-9514.78	0
-2361.58	-9497.36	0
-2350.28	-9381.61	0
-2518.73	-9600.36	0
-2169.13	-9635.72	0
-2353.77	-9727.11	0
-2272.98	-9849.2	0
-2309.04	-9878.67	0
-2301.31	-9882.07	0
-2468	-9834.61	0
-2357.23	-9918.54	0
-2368.94	-10159.3	0
-2166.54	-10202.3	0
-1990.76	-10198.9	0
-2005.51	-10322.1	0
-2053.49	-10278.6	0
-2060.67	-10370.7	0
-2087.11	-10387.3	0
-2066.61	-10484	0
-2167.34	-10379.4	0
-2074.53	-10271.6	0
-2146.41	-10383.9	0
-2213.89	-10188.5	0
-2241.14	-10362.1	0
-2184.88	-10235	0
-2264.7	-10174.6	0
-2295.6	-10247.3	0
-2414.23	-10150.8	0
-2168.18	-10019.5	0
-2346	-10038.6	0
-2202.29	-10011.5	0
-2429.92	-10198.5	0
-2419.63	-10206.1	0
-2389.89	-10406.6	0
-2401.71	-10343.3	0
-2301.92	-10447.8	0
-2308.92	-10611.7	0
-2229.17	-10568.9	0
-2272.84	-10474.8	0
-2388.74	-10562.2	0
-2389.56	-10538.5	0
-2290.28	-10717.5	0
-2150.37	-10630.5	0
-2168.57	-10775.1	0
-2170.42	-10732.8	0
-2023.08	-10686.6	0
-2043.75	-10551.7	0
-1785.69	-10517.1	0
-1831.68	-10554.1	0
-1850.81	-10486.4	0
-1766.56	-10612.9	0
-1707.09	-10570.2	0
-1667.72	-10556.5	0
-1447.94	-10567.6	0
-1431.46	-10587.2	0
-1507.26	-10645.1	0
-1323.31	-10576.3	0
-1414.71	-10645.1	0
-1165.99	-10491.2	0
-1203.24	-10707.8	0
-1288.3	-10793.8	0
-1107.35	-10688.5	0
-1117.23	-10599.4	0
-1173.65	-10787.3	0
-1020.85	-10675.5	0
-1010.23	-10772.3	0
-878.188	-10860.9	0
-948.957	-10869.3	0
-831.777	-10883.7	0
-811.376	-11013.2	0
-857.179	-10960.8	0
-946.457	-11012.3	0
-1051.04	-10923.8	0
-970.969	-10903	0
-872.987	-11066.4	0
-1035.56	-10942.1	0
-960.313	-11034.1	0
-961.56	-11007.6	0
-1061.51	-10747.2	0
-814.843	-10963.2	0
-829.746	-10906.2	0
-754.477	-10896.5	0
-722.816	-10958.1	0
-597.872	-10929.3	0
-584.695	-10954.2	0
-450.71	-11036	0
-420.445	-11108.4	0
-195.044	-11130.8	0
-177.324	-11218.9	0
-202.183	-11364.2	0
-119.141	-11224.3	0
-308.47	-11152.5	0
-231.488	-11245	0
-385	-11249.8	0
-385.015	-11040.4	0
-267.441	-11255.7	0
-353.286	-11284.7	0
-302.295	-11314.1	0
-283.479	-11247.2	0
-399.445	-11408.2	0
-273.863	-11312.5	0
-150.014	-11197.8	0
-303.645	-11290.9	0
-288.401	-11321.3	0
-153.387	-11105.2	0
-269.986	-11135.9	0
-142.135	-11289.8	0
-248.863	-11271.4	0
144.75	-11186.2	0
-41.2967	-11271.1	0
5.97089	-11283.7	0
30.7216	-11280.4	0
70.9474	-11488.7	0
257.51	-11397.7	0
307.2	-11427.8	0
329.804	-11549.6	0
308.729	-11424.8	0
311.903	-11345.8	0
277.039	-11450.8	0
291.819	-11466.5	0
309.45	-11472.7	0
258.614	-11194.4	0
429.734	-11380.2	0
467.734	-11206	0
353.808	-11379.3	0
418.63	-11391.4	0
520.182	-11471.8	0
519.744	-11382.3	0
594.012	-11185.6	0
718.383	-11311.4	0
706.606	-11198.3	0
844.13	-11275.3	0
815.145	-11415.7	0
813.904	-11525.9	0
658.279	-11339.7	0
645.437	-11478.5	0
830.023	-11492.2	0
642.166	-11444.4	0
835.528	-11431	0
656.472	-11261.5	0
605.969	-11458.2	0
508.441	-11200.4	0
650.445	-11405.7	0
648.882	-11301.7	0
562.191	-11364.1	0
445.76	-11272.5	0
513.971	-11333.6	0
466.384	-11244.5	0
355.695	-11286.9	0
438.339	-11416.1	0
506.412	-11301.8	0
542.541	-11221.3	0
584.953	-11322.6	0
412.724	-11398.5	0
474.893	-11340.3	0
621.848	-11243.6	0
566.245	-11326.4	0
478.24	-11576.1	0
681.038	-11405.8	0
746.87	-11589.2	0
686.071	-11542.4	0
855.096	-11486.6	0
881.515	-11404.7	0
994.385	-11320.8	0
849.332	-11546.3	0
923.173	-11577.9	0
1030.09	-11603.3	0
1010.95	-11622.1	0
1176.05	-11789.5	0
1046.89	-11679.6	0
1015.13	-11884.5	0
1120.78	-11799.3	0
1200.35	-11943.7	0
1030.69	-11810.4	0
1137.05	-11752.9	0
1220.04	-11799.2	0
1094.87	-11680.9	0
969.364	-11604.4	0
1147.83	-11356.8	0
946.794	-11465.9	0
1216.32	-11584.5	0
1113.14	-11372.8	0
1168.87	-11696.9	0
1163.24	-11755.3	0
1359.91	-11666.9	0
1298.4	-11708.3	0
1079.61	-11629.2	0
996.203	-11767.7	0
1050.71	-11630.4	0
1240.72	-11695.7	0
1285.44	-11581.9	0
1305.09	-11573.2	0
1336.04	-11481.6	0
1351.18	-11383.8	0
1101.03	-11282	0
1227.91	-11125.6	0
1203.96	-11203.1	0
1464.1	-11174.2	0
1493.04	-11105.5	0
1378.56	-11150.4	0
1430.81	-11126.8	0
1446.95	-10978.5	0
1352.66	-11167.5	0
1325.85	-11067.4	0
1320.22	-11016.9	0
1437.34	-11137.1	0
1384.34	-10894.9	0
1249.1	-10829.7	0
1206.89	-10747.6	0
1353.08	-10810	0
1444.35	-10988	0
1450.66	-10910.2	0
1370.93	-11145.6	0
1469.96	-11078.2	0
1447.62	-10940.5	0
1392.66	-10895.4	0
1432.39	-10877.5	0
1480.82	-10957	0
1603.23	-10951.2	0
1575.63	-11063.4	0
1558.31	-11151.1	0
1676.1	-10918	0
1816.46	-10948	0
1905.3	-10929.6	0
1771.34	-10949.7	0
1995.52	-10930.1	0
1915.62	-10938.3	0
1966.95	-10761.9	0
1908.22	-10776.6	0
2167.97	-10700.5	0
2328.3	-10507.7	0
2193.38	-10694.8	0
2172.7	-10685.7	0
2393.3	-10782.2	0
2316.32	-10779.7	0
2281.35	-10709.7	0
2314.85	-10872	0
2526.03	-10677.9	0
2464.44	-10768.6	0
2573.86	-10597.3	0
2803.24	-10493.7	0
2768.73	-10586.9	0
2729.84	-10426.8	0
2733.92	-10487.2	0
2716.12	-10475.6	0
2854.02	-10641.6	0
2830.09	-10564.6	0
2910.45	-10745.7	0
2934.85	-10722.6	0
2956.74	-10610.7	0
3042.66	-10625	0
2983.06	-10608.6	0
3047.75	-10414.7	0
3058.33	-10457.6	0
3191.11	-10506.4	0
3129.54	-10365.8	0
3180.4	-10498.8	0
3231.69	-10311.2	0
3248.23	-10449.3	0
3383.72	-10395.1	0
3384.32	-10357.1	0
3593.27	-10106.5	0
3595.26	-10232.3	0
3398.91	-10105.6	0
3298.8	-10384	0
3353.12	-10220	0
3406.65	-10209.3	0
3476.78	-10250.6	0
3236.94	-10280.6	0
3222.88	-10184.4	0
3202.1	-10149.4	0
3226.89	-10105.6	0
3514.12	-10252.9	0
3412.61	-10224.5	0
3538.93	-10040.9	0
3633.52	-10033.8	0
3514.62	-9891.22	0
3688.85	-9924.25	0
3698.71	-9680.91	0
3588.53	-9675.49	0
3830.27	-9439.79	0
3813.15	-9484.97	0
3924.06	-9449.16	0
3906.43	-9453.55	0
4076.87	-9454.79	0
3712.5	-9562.51	0
3866.37	-9589.32	0
3799.18	-9654.62	0
3750.3	-9486.98	0
3753.6	-9597.59	0
3663.58	-9642.97	0
3573.78	-9526.02	0
3691.39	-9423.37	0
3574.29	-9481.97	0
3407.17	-9485.04	0
3586	-9497.35	0
3668.92	-9491.44	0
3511.55	-9394.47	0
3392.59	-9418.43	0
3603.04	-9402.89	0
3446.69	-9489.42	0
3685.38	-9416.04	0
3569.25	-9449.05	0
3593.55	-9269.68	0
3520.56	-9269.29	0
3590.87	-9254.94	0
3639.8	-9050.89	0
3646.94	-9095.03	0
3638.92	-9131.18	0
3711.13	-9034.82	0
3627.08	-9092.2	0
3425.68	-8843.59	0
3538.85	-8789.9	0
3557.12	-8728.81	0
3653.3	-8643.3	0
3729.57	-8603.02	0
3775.72	-8594.18	0
3779.53	-8400.36	0
3734.32	-8254.49	0
3663.05	-8374.52	0
3608.49	-8353.73	0
3588.77	-8112.55	0
3800.49	-8305.18	0
3744.02	-8353.79	0
3773.3	-8253.18	0
3622.6	-8247.68	0
3657.87	-8286.72	0
3538.25	-8269.48	0
3660.84	-8387.47	0
3724.26	-8346.74	0
3648.4	-8341.82	0
3905.86	-8507.51	0
3741.25	-8474.02	0
3770.29	-8530.15	0
3704.16	-8473.04	0
3715.5	-8440	0
3712.4	-8406.9	0
3846.99	-8408.66	0
3744.03	-8281.35	0
3738.91	-8086.07	0
3712.5	-8095.61	0
3712.21	-8176.99	0
3799.6	-7987.03	0
3827.65	-8061.76	0
3885.19	-8255.64	0
3936.09	-8102.29	0
3930.59	-8115.74	0
3981.9	-8213.39	0
4069.04	-8116.76	0
4146.86	-8200.05	0
4109.61	-8077.1	0
3989.83	-8150.04	0
4128.53	-8015.4	0
4330.51	-8138.27	0
4338.09	-8008.9	0
4078.24	-7931.39	0
4233.69	-8046.41	0
4326.51	-8064.58	0
4405.01	-8111.68	0
4340.12	-8062.25	0
4420.36	-8104.25	0
4368.87	-7853.55	0
4381.84	-7748.99	0
4303.45	-7587.03	0
4425.69	-7729.35	0
4501.78	-7667.91	0
4488.45	-7712.15	0
4469.39	-7740.67	0
4572.32	-7791	0
4601.64	-7732.3	0
4704.75	-7782.37	0
4610.85	-7877.66	0
4724.08	-7644.41	0
4509.19	-7656.24	0
4694.27	-7597.56	0
4534.77	-7576.66	0
4439.36	-7547.38	0
4544.34	-7502.96	0
4435.52	-7574.57	0
4740.7	-7634.83	0
4484.93	-7747.18	0
4718.34	-7801.49	0
4689.31	-7763.98	0
4670.63	-7813.63	0
4638.5	-7859.4	0
4825.82	-7738.79	0
4638.8	-7776.93	0
4690.46	-7679.62	0
4663.19	-7677.17	0
4512.43	-7541.52	0
4563.02	-7564.06	0
4525.71	-7547.35	0
4565.17	-7261.14	0
4637.14	-7423.16	0
4712.95	-7371.46	0
4881.31	-7269.43	0
4933.04	-7154.1	0
4711.99	-7348.7	0
4603.51	-7393.24	0
4635.74	-7280.06	0
4635.77	-7318.08	0
4747.12	-7312.72	0
4710.15	-7202.1	0
4615.03	-7344.24	0
4605.61	-7227.01	0
4601.2	-7114.43	0
4704.3	-7032.37	0
4712.62	-7087.86	0
4819.59	-7053.89	0
4832.41	-7236.21	0
4887.28	-7202.08	0
4758.09	-7175.39	0
4734.87	-7074.32	0
4535.1	-7084.73	0
4687.31	-6912.18	0
4413.87	-7062.11	0
4557.01	-6936.7	0
4483.9	-6781.68	0
4415.82	-6693.22	0
4332.44	-6763.08	0
4394.84	-6769.64	0
4353.94	-6878.03	0
4420.21	-6912.58	0
4446.17	-6825.4	0
4404.4	-6987.46	0
4394.58	-6942.75	0
4353.6	-6991.58	0
4459.23	-7080.68	0
4413.63	-7033.04	0
4440.45	-7008.92	0
4276.58	-6884.01	0
4374.91	-6943.78	0
4403.5	-7015.73	0
4151.66	-6913.35	0
4222.2	-6725.32	0
4278.43	-6634.51	0
4224.73	-6521.01	0
4152.54	-6614.2	0
4246.19	-6566.55	0
4310.37	-6399.14	0
4390.95	-6501.87	0
4456.34	-6350.84	0
4434.26	-6342.17	0
4433.72	-6368.43	0
4193.03	-6186.96	0
4411.19	-6335.56	0
4620.94	-5995.33	0
4598.83	-6056.69	0
4697.85	-6106.18	0
4672.38	-6017.92	0
4646.92	-6072.42	0
4617.74	-6231.97	0
4399.04	-5862.75	0
4193.13	-6084.3	0
4142.85	-5968.3	0
3947.42	-6174.75	0
3995.2	-6105.27	0
3914.28	-6102.27	0
3880.6	-6049.11	0
3975.05	-6048.77	0
4028.54	-5939.86	0
3990.23	-5887.24	0
3901.95	-6024.63	0
3764.77	-5696.57	0
3727.49	-6028.61	0
3866.97	-5931.91	0
3848.89	-5864.54	0
3860.9	-5851.7	0
3815.77	-5997.86	0
3825.39	-5790.15	0
3811.01	-5672.08	0
3901.01	-5677.48	0
3737.64	-5624.49	0
3808.07	-5545.74	0
3891.9	-5696.05	0
3691.25	-5600.08	0
3618.1	-5607.55	0
3768.92	-5654.26	0
3841.91	-5708.76	0
3678.88	-5582.43	0
3753.27	-5579.98	0
3725.35	-5471.28	0
3704.9	-5570.3	0
3793.95	-5566.27	0
3525.89	-5564.6	0
3572.79	-5585.45	0
3695.26	-5461.22	0
3741.98	-5501.5	0
3747.3	-5540.02	0
3741.14	-5565.85	0
3944.07	-5434.06	0
3892.07	-5531.42	0
3624.47	-5557.98	0
3759.58	-5533.81	0
3745.58	-5669.44	0
3669.38	-5551.74	0
3586.95	-5470.81	0
3784.79	-5525.75	0
3968.63	-5576.98	0
3713.39	-5455.35	0
3775.07	-5530.65	0
3681.95	-5436.63	0
3822.75	-5362.58	0
3766.79	-5406.39	0
3799.47	-5235.86	0
3689.55	-5177.19	0
3810.19	-5057.76	0
3697.82	-5272.51	0
3598.31	-5347.57	0
3678.58	-5358.21	0
3603.71	-5305.59	0
3476.35	-5253.66	0
3493.23	-5425.95	0
3314.84	-5391.98	0
3369.3	-5273.02	0
3335.89	-5475.78	0
3495.58	-5260.46	0
3541.04	-5413.38	0
3517.25	-5372.09	0
3663.09	-5350.64	0
3616.25	-5334.75	0
3496.57	-5450.61	0
3413.45	-5331.2	0
3536.87	-5362.75	0
3404.49	-5376.24	0
3336.38	-5273.26	0
3481.78	-5190.17	0
3451.69	-5165.86	0
3482.95	-5133.76	0
3524.85	-5192.73	0
3460.61	-5028.71	0
3372.78	-5063.12	0
3464.79	-5095.9	0
3436.33	-5087.66	0
3475.09	-5118.01	0
3423	-5237.75	0
3422.12	-5243.06	0
3394.56	-5285.19	0
3657.89	-5245	0
3616.95	-5076.27	0
3464.88	-5181.5	0
3443.81	-4979.32	0
3248.72	-5093.82	0
3311.43	-4976.29	0
3396.44	-4976.68	0
3259.37	-4930.91	0
3462.42	-5039.31	0
3197.86	-4844.71	0
3248.23	-5024.27	0
3306.52	-5051.31	0
3297.74	-4929.88	0
3122.72	-4909.61	0
3073.11	-5016.34	0
3133.59	-4977.77	0
2912.66	-5056.67	0
2950.17	-5032.61	0
2782.31	-4949.82	0
2811.47	-5068.82	0
2713.43	-4908.67	0
2800.65	-4934.75	0
2836.48	-4889.15	0
2901.45	-4879.01	0
2759.97	-4729.12	0
2738.92	-4756.46	0
2714.64	-4778.33	0
2789.87	-4867.93	0
2877.79	-4876.26	0
2859.37	-4715.02	0
2861.33	-4664.16	0
2711.86	-4763.9	0
2730.8	-4666.5	0
2653.24	-4698.77	0
2583.54	-4732.25	0
2528.37	-4729.8	0
2598.84	-4624.83	0
2613.86	-4576.05	0
2685.89	-4494.2	0
2506.14	-4512.99	0
2529.57	-4422.28	0
2378.03	-4573.43	0
2302.37	-4425.26	0
2229.68	-4452.96	0
2181.63	-4422.99	0
2216.7	-4557.89	0
2260.42	-4590.14	0
2428.94	-4624.15	0
2370.87	-4619.14	0
2420.83	-4570.93	0
2453.42	-4660.16	0
2530.5	-4733.1	0
2455.55	-4383.37	0
2461.92	-4445.21	0
2494.52	-4317.22	0
2444.62	-3997.45	0
2435.06	-4143.71	0
2425.02	-4033.63	0
2376.57	-4136.16	0
2321.39	-4100.23	0
2179.04	-4147.52	0
2213.41	-4120.96	0
2017.37	-4327.89	0
2097.25	-4334.84	0
1903.82	-4265.07	0
1924.02	-4379.57	0
1960.23	-4261.21	0
1925.71	-4447.34	0
1928.86	-4259.78	0
1772.29	-4201.66	0
1772.12	-4108.25	0
1872.49	-4131.37	0
1993.47	-4161.07	0
1872.07	-4064.79	0
2045.49	-3951.04	0
1975.23	-4209.85	0
1811.99	-4064.89	0
1830.64	-4176.99	0
1900.32	-4223.98	0
1970.57	-4038.94	0
1905.17	-4272.85	0
1878.99	-4100.65	0
2020.9	-4247.85	0
2090.45	-4161.43	0
1818.17	-3863.79	0
2129.61	-4076.89	0
1943.94	-4134.29	0
2174.9	-4018.88	0
2260.77	-4151.55	0
2079.23	-4004.03	0
2311.37	-4226.07	0
2204.21	-4192.58	0
2273.36	-4147.06	0
2192.46	-4341.65	0
2045.5	-4150.62	0
1975.08	-4191.41	0
2055.57	-4248.36	0
1892.47	-4439.33	0
2002.96	-4398.3	0
2085.87	-4351.35	0
1922.45	-4120.02	0
1970.04	-4098.01	0
1854.86	-3988.63	0
1670.45	-3927.13	0
1609.26	-3880.46	0
1724.09	-3711.7	0
1476.96	-3769.28	0
1603.96	-3719.47	0
1573.99	-3664.07	0
1394.35	-3578.04	0
1557.39	-3637.35	0
1436.09	-3445.51	0
1390.52	-3568.92	0
1317.71	-3473.65	0
1441.04	-3170.21	0
1353.21	-3192.4	0
1312.49	-3309.18	0
1344.53	-3350.19	0
1344.1	-3489.21	0
1270.78	-3528.48	0
1183.75	-3498.74	0
1227.8	-3480.01	0
1163.91	-3366.79	0
1162.74	-3241.15	0
971.56	-3214.5	0
968.473	-3201.08	0
899.994	-3109.46	0
1022.72	-3080.27	0
841.862	-3121.95	0
998.394	-3161.56	0
1070.96	-3185.15	0
911.378	-3176.18	0
1005.18	-3096.81	0
927.795	-2982.08	0
916.855	-3176.37	0
913.634	-3215.9	0
761.279	-3026.35	0
754.425	-2932.45	0
746.784	-2685.54	0
613.215	-2791.96	0
649.276	-2723.01	0
677.496	-2708.78	0
713.213	-2822.02	0
657.156	-2625.35	0
681.583	-2817.33	0
801.813	-2726.09	0
721.309	-2758.77	0
746.354	-2971.19	0
568.617	-2892.47	0
386.875	-3140.14	0
405.632	-2998.12	0
380.446	-3138.04	0
294.143	-3004.12	0
380.899	-3032.33	0
131.223	-3088.63	0
264.615	-3159.72	0
216.463	-3189.86	0
446.955	-3186.36	0
448.872	-3230.38	0
446.827	-3137.1	0
227.674	-3230.8	0
164.615	-3050.89	0
144.544	-3008.91	0
97.5184	-2856.4	0
138.768	-2988.8	0
80.7863	-3023.37	0
154.186	-3017.32	0
165.074	-3126.23	0
170.006	-2973.77	0
49.2684	-3073.63	0
185.57	-2848.29	0
112.817	-2877.25	0
29.2719	-2878.41	0
-28.4995	-2868.44	0
-17.6918	-2829.45	0
-215.834	-2917.17	0
-105.286	-2934.63	0
32.0626	-2918.33	0
-57.7968	-2784.46	0
23.6173	-2798.51	0
-48.8856	-2814.72	0
-79.6784	-2807	0
-188.041	-2789.82	0
-187.84	-2722.25	0
-78.6782	-2877.27	0
-159.586	-2820.2	0
-19.5792	-2853.75	0
15.3823	-2905.81	0
83.1768	-2875.76	0
-84.5561	-2933.06	0
-187.594	-2748.21	0
-66.6013	-2889.47	0
-99.2188	-2750.07	0
-126.442	-2730.37	0
-125.233	-2820.03	0
-246.604	-2853.22	0
-186.746	-3060.86	0
-209.06	-2976.91	0
-268.962	-3037.77	0
-366.83	-3078.37	0
-339.429	-3128.46	0
-306.431	-3057.62	0
-473.936	-2888.36	0
-443.585	-3074.67	0
-478.704	-2984.49	0
-684.485	-2846.72	0
-511.218	-2704.42	0
-448.021	-2868.45	0
-630.998	-2603.28	0
-875.568	-2759.59	0
-876.409	-2771.09	0
-828.69	-2745.23	0
-818.673	-2747.46	0
-727.966	-2739.69	0
-786.043	-2869.08	0
-543.294	-2863.34	0
-666.575	-2776.3	0
-611.174	-2863.53	0
-584.656	-3046.79	0
-740.263	-2876.35	0
-672.86	-2958.96	0
-772.327	-2878.6	0
-769.235	-2893.51	0
-724.585	-2924.57	0
-757.973	-2854.82	0
-1007.17	-2896.56	0
-868.8	-2686.78	0
-978.103	-2703.02	0
-900.279	-2608.75	0
-954.385	-2609.89	0
-727.456	-2674.43	0
-870.249	-2510.74	0
-960.669	-2537.99	0
-728.537	-2411.14	0
-742.843	-2380.37	0
-850.172	-2471.4	0
-840.832	-2355.1	0
-735.002	-2442.11	0
-723.272	-2283.14	0
-682.869	-2370.73	0
-735.755	-2362.07	0
-707.156	-2475.6	0
-865.959	-2288.95	0
-868.112	-2443.72	0
-695.814	-2302.08	0
-726.214	-2327.88	0
-767.857	-2369.82	0
-556.137	-2424.5	0
-594.259	-2284.12	0
-471.583	-2112.23	0
-574.421	-2160.18	0
-522.178	-1955.87	0
-539.138	-1791.41	0
-400.914	-1733.87	0
-482.233	-1740.8	0
-373.252	-1853.48	0
-359.412	-1708.18	0
-354.1	-1708.33	0
-96.2223	-1773.12	0
-288.491	-1725.98	0
-228.677	-1784.3	0
-342.832	-1772.87	0
-233.001	-1694.51	0
-124.453	-1560.42	0
-13.1494	-1672.49	0
-210.827	-1554.78	0
-85.4107	-1509.62	0
-17.1515	-1570.12	0
-256.389	-1626.92	0
-272.409	-1528.41	0
-366.812	-1629.46	0
-259.886	-1517.33	0
-278.601	-1506.03	0
-325.884	-1494.47	0
-258.362	-1535.36	0
-279.017	-1585.5	0
-603.084	-1396.14	0
-443.339	-1546.68	0
-643.47	-1561.15	0
-539.366	-1478.41	0
-630.366	-1744.97	0
-704.49	-1716.49	0
-599.487	-1681.67	0
-725.353	-1658.73	0
-757.237	-1711.49	0
-734.402	-1608.46	0
-688.842	-1633.17	0
-628.6	-1571.05	0
-821.342	-1689.79	0
-444.925	-1602.48	0
-630.191	-1700.43	0
-544.563	-1785.73	0
-633.366	-1824.94	0
-598.856	-1726.57	0
-629.61	-1871.98	0
-428.137	-1863.96	0
-565.388	-1910.51	0
-307.283	-1787.47	0
-416.967	-1878.04	0
-291.88	-1694.37	0
-277.772	-1607.84	0
-285.435	-1673.62	0
-419.188	-1641.95	0
-370.883	-1519.34	0
-580.552	-1578.25	0
-513.758	-1462.61	0
-413.054	-1566.87	0
-475.687	-1260.2	0
-201.353	-1308.26	0
-181.111	-1098.56	0
-201.648	-989.808	0
-343.029	-1167.09	0
-433.693	-1005.8	0
-351.419	-1102.05	0
-468.302	-1286.59	0
-348.793	-1297.44	0
-382.923	-1302.3	0
-282.581	-1214.1	0
-370.784	-1409.97	0
-472.318	-1471.44	0
-609.977	-1324.34	0
-497.973	-1265.44	0
-544.468	-1284.28	0
-646.29	-1303.91	0
-632.906	-1243.24	0
-951.968	-1308.64	0
-842.794	-1261.89	0
-911.295	-1262.63	0
-849.537	-1303.47	0
-1022.07	-1140.19	0
-1107.9	-1003.41	0
-1016.94	-1103.54	0
-1122.54	-1220.32	0
-1011.69	-1154.36	0
-1266.67	-1105.05	0
-950.603	-1163.62	0
-967.856	-958.768	0
-970.173	-954.927	0
-1007.97	-1087.67	0
-1135.79	-890.155	0
-1187.9	-925.685	0
-1015.82	-940.994	0
-951.561	-835.774	0
-1016.06	-1105.68	0
-973.048	-1042.43	0
-947.059	-1052.69	0
-978.135	-1063.8	0
-784.115	-1004.83	0
-852.757	-1076.67	0
-751.206	-942.697	0
-828.522	-952.988	0
-636.933	-933.448	0
-982.024	-881.664	0
-643.009	-918.109	0
-1013.05	-790.418	0
-966.876	-721.333	0
-1002.5	-705.962	0
-1089.47	-476.911	0
-933.255	-670.93	0
-1118.22	-392.166	0
-968.772	-372.014	0
-993.645	-435.771	0
-823.609	-500.995	0
-927.283	-576.529	0
-942.899	-636.887	0
-1043.8	-313.053	0
-965.127	-523.201	0
-996.399	-375.062	0
-1124.23	-551.16	0
-1173.14	-440.04	0
-961.03	-380.247	0
-1031.88	-508.276	0
-940.14	-283.42	0
-986.67	-427.568	0
-1042.52	-303.248	0
-961.974	-482.677	0
-923.13	-520.263	0
-845.953	-647.28	0
-842.632	-604.445	0
-823.12	-600.783	0
-950.231	-514.676	0
-1023.16	-651.944	0
-851.713	-722.722	0
-1005.49	-729.292	0
-1058.23	-769.624	0
-931.157	-824.48	0
-958.389	-775.811	0
-874.368	-934.017	0
-977.665	-785.784	0
-877.485	-909.572	0
-958.708	-657.322	0
-1001.65	-660.917	0
-1019.87	-583.851	0
-1054.09	-668.974	0
-1136.9	-718.039	0
-1218.71	-494.13	0
-1212.21	-619.52	0
-1197.51	-556.881	0
-1261.45	-539.518	0
-1142.15	-620.903	0
-1089.72	-547.954	0
-1178.79	-797.995	0
-1141.73	-781.871	0
-1094.82	-514.921	0
-1100.07	-482.424	0
-1076.34	-523.714	0
-1063.53	-720.311	0
-1157.26	-442.762	0
-1168.47	-482.268	0
-1130.56	-402.898	0
-1122.13	-611.113	0
-1205.65	-566.523	0
-1064.9	-587.528	0
-1013	-432.528	0
-1163.63	-578.576	0
-1199.73	-554.021	0
-1132.53	-511.531	0
-982.928	-646.033	0
-1007.37	-506.594	0
-1105.45	-631.05	0
-971.47	-566.618	0
-861.151	-330.803	0
-1000.03	-520.893	0
-960.877	-631.242	0
-1046.95	-695.794	0
-1139.78	-548.873	0
-1152.84	-545.756	0
-1184.63	-594.712	0
-1131.39	-676.309	0
-1212.74	-737.513	0
-1181	-715.714	0
-1239.48	-628.561	0
-1346.36	-588.158	0
-1219.15	-439.904	0
-1154.04	-493.262	0
-1054.53	-434.728	0
-1237.15	-650.223	0
-1086.3	-761.405	0
-1215.49	-721.258	0
-1188.33	-699.234	0
-1324.23	-772.561	0
-1400.92	-768.448	0
-1258.82	-762.595	0
