176.317	4.38803E-20
192.594	1.92884E-19
213.223	3.29166E-19
233.211	4.52762E-19
262.418	5.85811E-19
285.475	6.71313E-19
313.525	7.56779E-19
347.336	8.32686E-19
379.097	8.92744E-19
427.502	9.52685E-19
506.381	1.00607E-18
526.997	1.01861E-18
547.869	1.02798E-18
582.824	1.02774E-18
613.553	1.018E-18
653.372	9.98684E-19
707.018	9.72923E-19
758.614	9.31314E-19
801.12	8.99287E-19
833.384	8.70505E-19
892.149	8.225E-19
924.924	7.87368E-19
967.686	7.52167E-19
