0.057147	361001	228975	32499.2
0.024023	-274195	-171678	331290
0.066617	538187	356123	171301
0.050164	-255062	1781.69	14159.1
0.014826	-253708	1057.38	-908012
0.081085	-493764	349239	149373
0.010585	-54306.1	369728	174662
0.030576	168951	-354482	139788
0.024220	527884	-548434	-357558
0.055257	892681	-329189	309914
0.009522	-368190	-317007	51754.4
0.041466	1.02949e+06	455708	-498707
0.011579	39491.8	56540.2	741016
0.011509	-893311	-108474	-115077
0.081352	-165955	199808	157892
0.030584	431360	-113327	411925
0.062688	367318	53307.8	220762
0.099465	-156217	-248556	-370981
0.044950	-474706	260854	188559
0.072501	350649	-391588	599347
0.078943	339692	-19917.4	482394
0.044240	-103798	509277	-553639
0.067406	347509	460924	-455542
0.011227	146545	28167.8	-137114
0.096403	275111	663567	-256423
0.019332	-357747	87134.4	-73004
0.027629	65760.5	128164	78700.6
0.083378	-207740	716926	809276
0.050463	-44286.5	-641050	-10538.1
0.080124	453611	-108023	539428
0.040537	1.11539e+06	-321163	-470262
0.028194	26421.7	177640	-60162.2
0.003915	-972879	-65246.5	60375.9
0.069617	-209374	-328911	-79115.7
0.045083	47287.8	501128	632220
0.047432	-170051	945172	688194
0.062580	236395	142700	-557331
0.006453	323396	492428	309087
0.032768	297540	-435448	77400.3
0.079385	-606782	187477	-612114
0.072456	135746	52579.3	375473
0.013081	463057	-136188	110046
0.012895	166989	427542	-588341
0.009801	632081	-223171	245994
0.000870	-247171	-498060	61770.8
0.044260	83533.9	672861	473639
0.067745	26434	973043	-116731
0.074832	626519	-189903	1121.3
0.054471	354556	-15961.9	-528072
0.011122	319361	82090.7	-144910
0.064739	-866833	-280576	-668978
0.012827	-389725	156000	-271496
0.014243	227871	-708210	349073
0.009926	-360003	-545769	-285605
0.013778	-843482	310834	-940292
0.017578	-624618	343978	164866
0.020575	-708573	222076	268988
0.033061	43193.9	-928348	201206
0.032692	-857670	-457660	-64422.5
0.022569	-622990	197646	49643.9
0.026325	-852124	-207281	347561
0.092307	292506	140314	-122621
0.072688	923342	-3027.37	-104240
0.057489	23779.4	-292574	-35613
0.019255	10259.6	-791060	167583
0.021827	316427	-671181	-122713
0.007296	258339	-837704	-726324
0.094508	-225976	227423	-80932.5
0.073310	115265	143894	161024
0.057714	-496488	-254924	-21649
0.032658	270246	779580	215108
0.016602	736382	51206.8	-614852
0.064363	136572	426020	-73518.2
0.102521	641334	129646	265782
0.017715	-16935.5	-890459	75656.5
0.026162	-287603	-12201.8	-533125
0.041332	473096	255200	261618
0.006926	-306580	-581406	-749428
0.070298	43768.5	599763	-523390
0.041286	750590	-255184	-381082
0.102755	-669681	32556.2	1.0433e+06
0.042013	1.43661e+06	1.22943e+06	397076
0.064039	502562	-549374	-210663
0.016242	-75163	-747904	270689
0.038580	634838	-152812	-915937
0.016166	-594536	124832	-522517
0.078161	-700503	-156303	-317223
0.090029	737883	876123	-142400
0.036497	-183905	-1.19342e+06	184981
0.070480	-444097	183798	-489991
0.031008	449943	-485980	572431
0.054558	-472616	313299	-375846
0.086612	104226	656483	458150
0.061683	-248128	20428.5	-167134
0.034844	-173829	98290.3	131625
0.031199	830364	-160236	230271
0.047060	-277171	1.25325e+06	220214
0.043440	293256	1.11534e+06	-311033
0.037455	1.09991e+06	-1.7382e+06	237675
0.058025	-138205	-277092	239300
0.077278	-609039	-63687.9	425077
0.043888	-89571.4	97699.7	-38457.4
0.045148	-801253	1.15109e+06	728337
0.012471	-171785	-334636	-463474
0.002573	-232501	-84184	42516.3
0.030197	-12118.5	-359969	162974
0.033490	117814	-561117	633340
0.067993	638486	212216	335430
0.099535	-218460	886899	492331
0.096680	236592	-301385	-181655
0.046842	-43033.9	814168	-564309
0.025010	-26312.4	-63949.4	120375
0.078539	-799103	118298	-543070
0.078333	-458630	-429791	-270380
0.076757	-423488	241614	93256.4
0.076989	114724	926239	9373.63
0.010874	-913403	-490684	-92247.7
0.070956	27272	-65713.8	415912
0.046981	-597452	-25868.1	-987810
0.021860	-4573.52	-811697	-102544
0.009441	-84636.2	-243880	-772828
0.084423	-421125	201714	-843827
0.018427	62256	-465487	318321
0.016366	-698.874	-96503.8	-575779
0.068864	572964	-657375	-75185.8
0.092193	-461399	238743	-394633
0.053759	-859875	105626	295995
0.073061	464300	-655063	331682
0.015829	-793328	357893	-69111.1
0.098936	-69165.9	-771923	248594
0.056050	-666196	-2541.8	65007.4
0.070888	678947	284028	539566
0.004081	149275	521597	300590
0.084030	119206	171867	272779
0.077841	-296348	129537	359101
0.012151	-156945	87409.7	-296242
0.053694	-552434	319746	-668305
0.033205	-783675	279700	-537246
0.056856	150946	-308384	299418
0.041594	519478	473132	310720
0.042515	1.23293e+06	1.49992e+06	-454840
0.018250	897744	-176134	-467830
0.026191	-460319	544450	-249311
0.002369	-671402	458089	246898
0.095780	-414651	-338692	173245
0.067501	-251558	-750259	-167616
0.096087	-115136	-379183	-458667
0.016534	-25905.6	58028.4	-398646
0.095334	264921	129539	-8817.55
0.081796	-563287	406016	-470678
0.060071	41645	-702345	311052
0.045325	337228	1.19088e+06	-225362
0.026945	-278983	-584132	286048
0.077317	-215388	78302.4	-527834
0.023370	519273	-106628	-307424
0.006058	-408671	219478	-599560
0.078739	121354	-216121	-700694
0.070252	698391	-12504.8	791360
0.074155	101383	-181360	125424
0.066569	-429396	612960	110066
0.043426	-13027.4	1.13311e+06	56455.2
0.040790	1.37087e+06	-720101	339066
0.083930	195036	-711785	-562208
0.032986	-431468	542449	127159
0.084778	-611981	659495	473412
0.081940	16394.6	-205814	267355
0.087668	-46254.6	376428	-561396
0.052701	-345776	456980	369157
0.065220	-355222	-524545	-589298
0.098708	-820856	701132	285880
0.046566	612477	659578	621648
0.006223	196650	457956	8937.85
0.089470	-411901	464155	-251926
0.065525	-792216	-314578	194882
0.036556	1.06525e+06	-1.06532e+06	-199498
0.000082	-1.33102e+06	537212	400292
0.022706	-928384	-16267.4	-509094
0.067860	-67856.7	161950	330314
0.062514	172772	142094	-111461
0.039921	1.06325e+06	-420950	-171615
0.013954	331979	396143	-778866
0.002653	-248981	-402951	49995.3
0.043648	833107	1.26544e+06	61515.3
0.018242	619613	-329751	-830944
0.074692	440958	-219721	-442954
0.038411	1.97343e+06	-548646	82929.3
0.087572	142096	-290277	471508
0.075814	119727	-379684	-190673
0.058971	143029	-625850	-138998
0.018398	-448878	-470696	93888.1
0.099349	-576518	345190	254161
0.027479	-774499	-428696	16872.2
0.095750	286364	-211664	47107.5
0.023658	-60763	-353625	505296
0.039271	1.04236e+06	-711963	610381
0.009031	174274	272134	-27631.3
0.066013	650756	-366696	-251756
0.019163	-354614	151197	477519
0.004809	-351293	603133	146828
0.074573	293395	315048	-290443
0.035644	180596	-961301	-328336
0.068063	-260062	758990	-324894
0.039635	928692	-379527	-106934
0.064494	-94721.1	-709822	-451969
0.002241	-208057	312287	-965.92
0.094318	356063	-79188.6	66765.2
0.082783	206078	-763822	-85485.2
0.077215	344273	-11087.5	12585.2
0.084970	-382721	397586	820014
0.040489	677650	-4078.35	825423
0.063643	335671	-242882	-256616
0.059510	-122887	-389502	-60992.9
0.054971	517411	-650494	106123
0.028763	-96666.7	-757761	297006
0.025829	-275452	422964	95730.3
0.046406	91017.8	345505	-350294
0.023808	-266313	-895299	242495
0.083472	29984.9	-42977.8	206798
0.101947	305593	452779	-127509
0.002920	-297038	416728	-190154
0.054787	206545	424240	-675591
0.008045	-288938	534158	-990287
0.083472	-364567	-141983	455799
0.101350	-468009	191003	-1.05965e+06
0.006963	106114	19226	31681.7
0.097433	-99731.6	387147	199280
0.001661	-331005	323867	-226473
0.071520	-463053	-276974	751189
0.081245	308145	-215570	122487
0.054946	-1.12799e+06	-382316	-347232
0.091882	263315	138747	242508
0.093485	-151347	-120635	437736
0.065264	78369.8	444299	482546
0.014630	-72155.1	289614	368124
0.022324	512812	441493	-227280
0.018281	-37608.9	-553620	-584053
0.004145	-549670	629199	-189729
0.011323	-338851	118983	258948
0.063722	-149247	522950	-87760.9
0.097096	40466.6	78424.6	-171996
0.036568	619854	-1.34863e+06	-124839
0.042170	-132773	601212	-339897
0.101629	-50632.1	1.17311e+06	-266626
0.097966	233945	-930862	91065.4
0.070751	288865	-36022.5	725545
0.103044	-94682.8	17982.4	759591
0.080097	721723	-289559	736575
0.034832	333843	44638.8	-25937.1
0.067540	-1.19983e+06	332791	-1.04527e+06
0.025854	-84498.7	121925	592298
0.029801	438013	-548577	-802758
0.069958	-253535	-711481	-458127
0.055351	228943	81346.6	726609
0.042576	421975	1.17856e+06	-22984
0.062551	905761	-679423	175730
0.077631	754226	-93612.7	-56272.2
0.060425	28971.1	-415712	23398.6
0.056951	-625037	-570862	-166362
0.061104	-699685	-535079	713447
0.053395	45055	-359021	423163
0.008789	-834773	127939	243589
0.075143	313640	-737098	672994
0.103289	451411	-20869.4	179785
0.036872	-410514	-1.09939e+06	167079
0.100329	-171711	-75743.3	-211396
0.036267	-166227	-933586	408780
0.091429	-91343.4	-542270	-346208
0.047258	-295492	834306	199741
0.043193	603736	990329	409757
0.023277	-816808	-497599	754900
0.013119	-75503.3	-824320	114850
0.032044	632117	-369702	67682.6
0.074812	-601550	83741.5	-355911
0.081028	-969803	157607	-8834.84
0.071029	-144159	-328692	-801998
0.000465	-157300	677512	-560926
0.088040	-376247	649154	774952
0.094551	618901	216908	-938282
0.079842	25606.9	456484	40180.5
0.004286	-607718	-379657	-134773
0.039059	651819	-476393	-96005.2
0.073020	-673126	749054	116115
0.074741	-284465	-506733	-788688
0.023334	-250066	324203	119853
0.028413	-667268	-16903.1	574280
0.070237	-483322	-48585.2	581744
0.048932	-292436	393746	-502589
0.064925	328686	-735333	371665
0.024348	-245792	256152	-128679
0.018550	-79927	-294357	220598
0.085279	-156531	126275	-610992
0.080318	519072	-778315	953283
0.096666	-129823	-561150	-63759.6
0.010911	225804	-27020.3	-262088
0.018598	-658391	316405	-269082
0.010020	225326	-346696	-242388
0.050495	-129048	81307.2	-205780
0.019774	-261784	-320987	-233078
0.092327	-141757	-42820.8	-415433
0.010569	-1.19989e+06	-326412	317797
0.005277	-59645.6	497041	718134
0.057915	-108382	-123920	235051
0.079991	365950	-336041	30075.6
0.031895	605194	-151649	-404656
0.018488	541892	-45610.9	-38920
0.035127	720947	-518473	41734
0.021822	-157447	-560270	72044
0.052336	391268	99015.6	-483245
0.093945	-249750	-10366	129603
0.064588	-25945.1	142747	-523470
0.010666	-862867	-234485	159121
0.041205	1.00636e+06	504781	763583
0.005943	894084	600126	293455
0.051732	-585379	-557774	-158514
0.044710	-532061	964879	28234.4
0.103290	194071	-138751	32560.5
0.083963	-596946	79528	-49365.5
0.050458	-343804	588399	191161
0.092770	-35653.9	308581	188067
0.014097	189798	699014	-142756
0.040922	403773	668323	563683
0.096283	1.25025e+06	767691	298255
0.094760	-72159.8	-858416	-214322
0.074294	536194	-705256	440252
0.063294	-788419	-43467.7	-725852
0.035232	-178698	-790490	-312040
0.097509	-107547	253497	633053
0.013061	618905	-205868	147987
0.075720	574380	308777	98330.4
0.067370	-50814.1	-1115.21	461126
0.086158	-936148	-398811	-84245.1
0.040831	1.27092e+06	372709	-403132
0.077043	258447	48370.3	-583038
0.085601	-97661.4	407321	-871701
0.033970	519141	-796197	603075
0.056744	493163	21443.8	-430690
0.101572	-113878	638020	226476
0.056992	239674	-633570	136741
0.033836	-120012	-821109	-376051
0.064326	438872	62600.9	208581
0.037604	740285	-890052	277051
0.078059	-111654	358211	-251481
0.043002	718435	1.3129e+06	167576
0.051148	-206231	17046.4	188529
0.071926	439851	-680959	12848.6
0.100545	67633.4	527050	-146486
0.034378	-173061	-1.08885e+06	460792
0.086575	-341375	-426972	-148245
0.076133	-94636.2	239439	-377049
0.098286	617038	434611	-491016
0.003003	40759.2	762414	-309778
0.037430	977806	-682541	500726
0.068645	647731	-19395.6	54148.1
0.029837	638132	-250391	713808
0.023833	337589	-191650	-14264.9
0.073455	85227.9	-562494	-157198
0.065034	-163104	397244	391589
0.061015	621664	139272	-121039
0.069124	-92817.4	-49304.8	776657
0.004099	-192687	-194109	-842915
0.036049	-184484	-164443	-62270
0.046346	-666017	74720.4	-376689
0.024984	351574	109654	48488.9
0.074930	-124548	-153828	933003
0.089430	167263	-252997	823574
0.029029	81569	-932047	-111235
0.075678	240613	-651052	6101.24
0.013608	454234	912005	-665616
0.086255	444187	427003	-360739
0.014637	-283974	-355329	298395
0.060917	-285681	7938.51	32662.6
0.038086	978023	-234574	188356
0.083353	-535062	-446543	-159349
0.052384	-86757.8	45766.6	241241
0.051366	-54557.2	441274	700987
0.090868	-166716	-518563	85356.1
0.036246	-265688	-767979	-321727
0.046327	-242419	432955	-196571
0.100463	347286	-635323	742245
0.004762	571462	385306	389446
0.100593	262581	-311818	-121011
0.019896	-403698	161695	318545
0.069109	-883273	-105792	54941.9
0.060913	435778	-575396	214749
0.070301	203368	193419	427964
0.037060	-553990	-948851	-329553
0.063976	122041	465804	-234559
0.084334	144089	-163403	377874
0.002564	156099	-69781.8	580809
0.009047	252091	-94036.2	371542
0.100937	105799	735703	35456.5
0.068026	312294	-167704	616938
0.024353	155409	334253	425485
0.041334	171939	1.0121e+06	-436426
0.012662	1.13851e+06	-36479.6	32259.9
0.027812	-344088	-437907	27570.4
0.026798	-424240	-617432	111577
0.034263	-1.24471e+06	-610317	-72797.5
0.015151	-258390	-382088	-617675
0.036481	453123	-1.35346e+06	467505
0.012725	-459043	-138110	135530
0.091283	-829492	-83702.5	-242299
0.010446	-961129	-45556.6	701355
0.096765	1.11676e+06	647805	506280
0.041162	1.07511e+06	747600	-141201
0.004312	351692	-474736	-609063
0.035521	92504.1	-1.18801e+06	81915.1
0.075725	-161577	444078	-465034
0.082551	564447	-495270	298810
0.056737	46398.8	-612711	340899
0.071358	-47280.6	23023.6	333957
0.092302	-953579	-48257.8	-203429
0.005439	667561	9824.23	-239547
0.031014	399776	-1.02595e+06	-426579
0.005242	-878089	132942	468317
0.020857	-1.04587e+06	-69326.7	638332
0.073976	-837565	-275318	-581469
0.074732	-27242.9	-234667	22671.5
0.091096	292360	311117	238618
0.061014	396859	-661283	741380
0.007590	170509	42997	278167
0.095507	-523247	450763	-7446.83
0.082726	142685	478426	-124609
0.029175	-395748	-749137	-432074
0.055306	-171576	242093	-989630
0.102221	-371233	-87133.4	292536
0.074133	128497	614906	53826.6
0.087238	-989867	-153964	404011
0.045346	-71126.4	1.06e+06	513168
0.048294	-201653	-139421	-429054
0.058510	-244176	-200355	480777
0.027454	153018	-685646	-406464
0.076789	-353202	103105	-758154
0.052123	-479398	-136085	-34863.8
0.067194	-53154	-580298	246035
0.031451	42798.2	-812740	-413604
0.014972	131174	-433134	627442
0.048830	-147969	-39038.3	-405115
0.037806	776717	-749243	290398
0.080994	303697	-176511	-596910
0.080453	217677	-650551	-323034
0.069326	-570519	26738.4	130357
0.014167	-787431	438939	357122
0.001679	-701531	327616	-564715
0.058615	-266510	-1.02472e+06	680634
0.030644	352959	179700	-504710
0.097174	137783	-732146	-65948.5
0.102162	297624	705940	642070
0.029459	-188375	-359658	-213061
0.083616	550420	498818	737368
0.092954	-795047	-339558	201007
0.060852	265257	-18925.9	-1.01837e+06
0.091372	-386857	-69334.6	-137420
0.097438	-506816	-971017	-252776
0.057237	416986	101070	401445
0.075497	-123048	-24539.8	102371
0.058654	-98264.3	-303375	-1.06875e+06
0.002889	32480.1	42021.2	214921
0.046459	101205	413645	243969
0.066507	-50620	269309	-402041
0.053785	362970	605629	-172331
0.038742	799970	-40783.2	206140
0.097327	89604.9	336238	330417
0.085821	-29013.6	-431509	-46839
0.087982	385896	-66875.4	95729.9
0.038331	1.7072e+06	-257250	-229706
0.061572	656593	-694248	175452
0.089743	-124629	40090.2	-586857
0.096133	-245365	-165146	-505423
0.068826	-249295	-1.12366e+06	-375429
0.021396	-413953	296897	-7218.59
0.067386	484865	236066	-301638
0.007161	215862	-296057	-304715
0.042609	-69411.3	857370	523035
0.069244	131539	30118.2	213322
0.097656	366011	205301	1.0271e+06
0.084159	-490358	16224.1	219691
0.050176	-702542	-244952	21517.6
0.078445	418350	-175882	117525
0.043098	-223124	1.48541e+06	-62863.4
0.099955	150151	780265	-647900
0.101901	144723	-170492	-372339
0.089906	168493	-56815.9	467749
0.039932	790518	-241807	-333835
0.047049	-240739	1.19147e+06	-18390.8
0.025375	438464	-832434	-162679
0.081078	335978	102202	-121041
0.091359	401116	320356	-25359.8
0.094359	375964	685945	-223306
0.057939	-344862	321346	154760
0.061761	-399879	-258602	-232395
0.014543	741510	-371811	-883786
0.093481	-815841	554773	358026
0.046738	-17145	732299	121090
0.020922	176319	-475374	-374379
0.093455	180712	196763	339107
0.079458	381458	366181	534277
0.091377	648343	344164	30125.4
0.029043	-457839	37850.6	-462715
0.069746	168618	757601	60046.8
0.068250	952044	-85690.8	-521174
0.012433	232106	-630371	-285547
0.042100	912039	1.00542e+06	-59324.3
0.028883	234078	-712489	397043
0.074128	-174940	451568	-56340.8
0.029282	-242715	-887630	-51069.5
0.092857	218602	618638	92097.6
0.086182	22895.8	-121696	635125
0.040745	434038	-276437	371075
0.052263	-513150	490274	740247
0.072036	-625561	367295	118922
0.086723	-724764	-131267	365345
0.062425	-172785	-942982	-692352
0.059566	-796028	-49602	76812.1
0.033218	-198456	466923	-547455
0.046491	-503393	31082.4	-766787
0.073779	216340	468848	-109160
0.091566	-674958	-251201	19632.6
0.074227	-227667	-317121	-397861
0.002153	-887951	-307301	230009
0.069403	533689	-90113	-453232
0.044980	-819188	63949.3	-415152
0.045219	35081.3	907998	-99338.7
0.011997	192180	388896	-120318
0.084037	265495	-505009	-298615
0.033231	-178494	-338520	-406002
0.025258	-759967	-740114	-233027
0.035174	-318312	-852188	-310292
0.038634	1.58254e+06	118463	-253622
0.056671	246326	66068.9	97953.8
0.057884	117568	-817609	-284633
0.040765	147664	742666	-211924
0.041175	1.10173e+06	-236380	-43580.6
0.052634	-324261	-385851	-727206
0.067805	-460720	394199	-262093
0.098612	-377892	530536	185638
0.074726	18481.7	144916	-46188.7
0.041600	487441	1.13094e+06	197122
0.085691	349465	572942	-425923
0.013377	185884	-254760	-539114
0.006000	-454407	-201901	-265411
0.008831	-537760	288080	111329
0.017901	239263	-219337	955582
0.034000	-114874	-188699	445503
0.031030	265643	-870522	-205790
0.001059	-50386.2	-327777	-153574
0.055643	184876	-465366	-248944
0.010359	64647.6	-435083	496651
0.014985	34665.3	-59562.8	-182878
0.064650	122911	-558085	-693994
0.089082	-278.4	332763	137374
0.101475	859297	-442371	645502
0.058883	580587	-295959	-209807
0.102893	-415140	-210775	-298091
0.056968	-490182	425841	-335778
0.053295	-31945.3	191857	-62778
0.034517	214951	-141066	290153
0.044791	-483756	391540	289404
0.050731	-101357	-293334	-180665
0.007400	-436147	329126	47196
0.091422	523333	791785	-478759
0.007072	111779	367593	387554
0.044933	-390605	650766	-217425
0.085343	-78422.8	834946	-226893
0.040329	1.63728e+06	483901	-516236
0.062782	266385	-384428	-733137
0.084648	388633	216661	-93132.3
0.091588	-629830	274625	-150710
0.096634	549731	-737512	258814
0.020343	-5774.2	-340783	608113
0.026978	113918	-710995	216796
0.092560	-437443	752142	-387368
0.061157	-188508	155659	-266630
0.051884	316764	45458	-278121
0.063608	-355654	-427827	179646
0.084083	56534.6	-827406	-752306
0.055304	-607810	-359225	254581
0.020529	-586307	432331	-394238
0.047378	-617414	373621	407708
0.044560	-425613	-7823.17	270647
0.100148	48724.8	287947	154646
0.064300	470124	-156151	121200
0.071428	406709	-253913	-563431
0.075677	456771	310620	1.15537e+06
0.036139	185999	-1.49131e+06	235234
0.053474	-308067	-862740	-41046.2
0.056951	-443286	86244.8	-685261
0.017084	299395	28274.5	903996
0.058672	-743885	325304	503939
0.071855	-711501	-412679	-66132.6
0.044802	323502	1.18253e+06	675474
0.087161	373127	418879	612293
0.075537	194718	197718	-173645
0.037000	63189.8	-847001	-280548
0.047265	-879565	759145	260668
0.039435	1.58936e+06	123783	-568242
0.080072	-471513	246806	-210661
0.076917	237520	557086	930715
0.044354	365873	991574	-187451
0.071494	-578526	-1.25166e+06	-323854
0.097393	-403131	-132025	-455846
0.081361	623180	660844	188288
0.073167	43078.7	145982	136479
0.011434	738808	111264	119270
0.040750	1.35313e+06	713714	400901
0.061642	-137910	479155	488242
0.047411	-360381	-200376	-139689
0.005560	-313952	-570207	354703
0.023311	-225764	199343	-369361
0.085943	107215	268331	-412835
0.001015	105694	75458.9	-617829
0.088434	-672465	445055	-989163
0.007744	-114376	178480	-344827
0.068449	-7245.57	-278418	-821703
0.051711	-281215	-325706	-67348.4
0.022484	-1.24988e+06	-200299	-81049.9
0.059626	-258009	-554010	467141
0.013374	-366431	174845	742079
0.069774	-343502	-129426	306692
0.062181	41622.6	482257	119464
0.005765	-285667	579527	-31527.5
0.006200	-345557	-649307	374391
0.015444	752437	483054	-348537
0.002493	238945	-593694	469261
0.045295	-635126	828554	260878
0.085897	23077.5	520497	-252144
0.064538	229946	12463.1	644988
0.053570	7073.29	-208654	-276655
0.088583	67685.9	-477902	-852731
0.010084	-310908	349953	-30183.7
0.094303	336479	-260188	317622
0.010852	368967	214837	-336706
0.052637	-237858	216799	-897468
0.015135	-550612	-58937.6	326092
0.058262	-104847	-525319	369756
0.000549	229778	943347	76156.5
0.079461	64212.1	-23308.8	103668
0.087436	686669	539908	-422347
0.094275	220532	-157189	-637697
0.102158	107909	848109	-2239.7
0.052736	-367399	-406486	459181
0.027912	-501005	307681	-187313
0.010511	-766060	18941.9	83388
0.053368	-132582	-30351.3	815759
0.060432	-714834	-141246	-188284
0.078513	149073	-663957	-461978
0.008570	89870.7	89762.8	-20914.3
0.068669	-117669	-384244	189818
0.053909	-500989	242375	403707
0.017297	-111353	256792	-417385
0.097978	-329526	523000	845027
0.060539	-314504	-686354	-593776
0.045250	42257.5	226826	-368256
0.098050	-458456	433872	563575
0.067867	-672925	-633387	-27281.1
0.046655	527905	21945.9	-131498
0.087437	108659	-467314	531032
0.055146	-259889	-1.25124e+06	15784.9
0.057559	-205554	-143029	232311
0.070185	562691	-68067.2	-213875
0.037867	675688	-931383	-149084
0.024032	219563	-469964	-752245
0.059257	319739	364806	-682967
0.089343	124372	643222	-396347
0.042271	343710	618385	169613
0.011595	-518758	-642753	-62369.7
0.045839	107216	-426148	-107706
0.030605	388845	-158303	-477396
0.041897	910635	61641.2	352023
0.086372	144912	602065	113392
0.040775	576325	166434	-1.02996e+06
0.040787	1.16267e+06	531963	410015
0.037800	939561	-191174	500039
0.014361	-598737	521611	-158157
0.026328	-573635	145178	-609860
0.008710	-118639	-394532	-283043
0.044477	160275	-67216.6	25312.7
0.026269	-692549	132253	-369670
0.030797	413762	-1.21232e+06	-3281.26
0.043183	687958	1.3363e+06	-806553
0.012304	301424	-443777	-36346.3
0.051106	-403435	-305113	-141618
0.073439	-211533	-561514	324739
0.024800	-246457	-91627.5	-420484
0.080415	640113	-212434	-866754
0.006980	-176136	59217.8	-704391
0.040666	1.50327e+06	705471	-101918
0.000713	-413183	426261	369570
0.023099	-808250	-177519	261997
0.000069	195364	157147	-67355.5
0.020517	-15292.5	-341916	955742
0.014083	465043	-29052.2	-678501
0.027582	174.003	50502.8	-169957
0.017850	-658126	-3143.38	-259095
0.014751	-565276	-591552	410902
0.062855	-52212.5	-386591	882301
0.093708	669765	690278	448540
0.098007	343772	771156	787514
0.022759	-64358	-1.00199e+06	-138834
0.050725	-140772	240077	777854
0.039264	856575	-917129	342247
0.053867	360573	-314425	-359762
0.027608	-19942.2	-68950.8	194907
0.007577	-1.03953e+06	475626	511752
0.044964	421413	747131	-205417
0.018058	219758	-197972	63048.8
0.002806	-213121	-213539	103269
0.099596	140826	-713266	792459
0.044919	86438.2	-30765.3	352021
0.100364	-531910	466476	849957
0.079036	-539165	-807934	121518
0.000613	-827584	-290770	-151045
0.070495	171822	-669028	105480
0.072562	699357	689160	-521069
0.066836	-578126	654457	58095.4
0.057576	172116	-1.05271e+06	415767
0.022139	-36876.9	404049	-447932
0.080555	269471	-615901	619281
0.023457	-781550	-624029	-149112
0.038013	625549	-700084	-388452
0.092319	151811	550549	100434
0.089030	847986	-177983	395539
0.041862	1.65417e+06	148287	206303
0.033076	-349073	202548	157885
0.062628	-351026	356979	-379840
0.093900	-919850	-11559.1	-320688
0.093639	-295219	-54209.5	-471407
0.060788	-17131.5	-175987	-457348
0.034418	566803	-526986	-8584.13
0.088257	-39665.6	-579475	-45299.1
0.046270	116999	569117	488080
0.094325	384643	183237	729949
0.003065	-314121	751450	-378866
0.056026	376796	-49147.3	932306
0.074912	108637	387821	762059
0.018490	-148567	-454156	-70631.3
0.034976	-414745	-1.31498e+06	142875
0.019633	313028	704072	207015
0.033924	-677889	-138748	609018
0.042091	1.12458e+06	386886	291574
0.056666	133554	-698435	-118286
0.005157	-569569	-333663	112988
0.056782	-372899	-135563	-439323
0.027634	-862912	110282	-828768
0.024743	400480	-130582	-260620
0.024881	386543	-945.349	-293455
0.016086	-496292	-259193	134118
0.098849	190786	620907	-152991
0.096554	-290221	-252883	-303651
0.085217	-280258	123457	480276
0.075145	116686	-514620	-243074
0.018439	9453.43	-502970	246135
0.037307	123867	-434492	-2641.66
0.019321	45173.4	-88183.7	-224352
0.000324	336892	144284	204340
0.032128	133590	-354320	-639604
0.071302	-316711	-57034.8	-1.1387e+06
0.065650	-247162	-51801.6	948951
0.056978	512.778	-209783	781303
0.045663	229075	1.14636e+06	224564
0.029708	-86676.3	-1.03117e+06	-43594.9
0.051490	-259917	-461916	-446209
0.078528	426336	-153323	-305253
0.079477	796342	612485	571609
0.060217	123642	-362676	600797
0.077006	33114.5	1.10266e+06	-392960
0.066423	1552.67	556089	-406483
0.012381	-244257	506253	-379936
0.051973	-101883	147706	-243604
0.036013	-243055	-953882	64101.5
0.009248	110108	-846186	-297132
0.015997	822376	303312	708305
0.020264	-123069	470117	-252900
0.070023	-54272.7	814189	444296
0.044394	645951	872245	-278970
0.072349	23233	-711892	480372
0.027230	108891	633968	662456
0.001493	-226820	-756113	491854
0.055467	489778	471049	375675
0.029068	115266	-645649	152407
0.097501	-68448.9	-546399	-452560
0.093979	-13946.2	-205251	156079
0.041134	568469	396561	494884
0.002580	-164561	-208381	5383.73
0.069453	549202	-1.08974e+06	-49970.5
0.086227	-379958	562289	-437271
0.100637	-226191	849372	78689.2
0.005974	-355384	561779	81069.3
0.047365	-588911	1.00078e+06	772344
0.060484	80916.3	71626	196135
0.070447	-394398	-184520	-639706
0.073813	-582758	599422	-670645
0.067146	-517644	-718501	-144256
0.075082	948427	364902	-164891
0.039184	1.61087e+06	-2506.29	501015
0.060451	440823	105499	256044
0.012423	-48617.4	-162355	411196
0.005358	-45993.3	-724524	-624517
0.101639	463444	180433	227829
0.029264	-555226	-645209	-222297
0.061999	-367498	168238	421354
0.099179	-629136	-703446	-424592
0.018859	381485	-785722	-378266
0.019774	7409.63	-46147.5	-211441
0.034918	655422	-1.05561e+06	-453958
0.096232	554386	-29217.8	-339429
0.039467	797777	-431457	-998024
0.028068	-946835	266665	-218150
0.015433	-582810	1.25991e+06	-299818
0.041594	982180	761566	501263
0.038544	1.29916e+06	-659500	-249810
0.013630	41725.4	-79968.1	59709.5
0.044856	-48601.8	998244	-175799
0.010128	-681895	500605	668659
0.063844	-310496	-388023	228561
0.001796	-229031	5426.14	672367
0.059559	130322	50014.7	224336
0.082316	-641765	454512	581528
0.023996	-5418.26	-467103	-374309
0.045775	228680	1.15238e+06	-609787
0.058729	126139	804349	-211042
0.006589	-485294	-157970	237592
0.050759	-77363	496868	-627216
0.066437	151274	363984	-51805.6
0.022891	915063	-100309	-15132.5
0.086226	522593	450014	-425420
0.100224	-591452	428435	-299230
